name;species;count;dist;side;lon;lat;elev;time_ori;date;time;memo;pic
307;金雕;1;150;R;93,917103;33,95455;4577;2014-07-03T02:30:11Z;7/3/14;10:30:11;;
Li078;藏原羚;4;300;L;93,91531695;33,95890621;4580,16;2014-07-03T02:35:42Z;7/3/14;10:35:42;;
Li079;藏野驴;2;1000;L;93,91773205;33,9643357;4567,72;2014-07-03T02:37:45Z;7/3/14;10:37:45;;
308;旱獭;1;100;L;93,916871;33,96135;4566;2014-07-03T02:37:50Z;7/3/14;10:37:50;;
309;藏野驴;3;2000;L;93,918127;33,962073;4568;2014-07-03T02:38:07Z;7/3/14;10:38:07;;
309;旱獭;1;40;R;93,918127;33,962073;4568;2014-07-03T02:38:07Z;7/3/14;10:38:07;;
310;旱獭;2;10;L;93,922028;33,964081;4570;2014-07-03T02:39:02Z;7/3/14;10:39:02;;
311;旱獭;2;30;L;93,927418;33,967175;4576;2014-07-03T02:40:34Z;7/3/14;10:40:34;;
311;金雕;1;30;L;93,927418;33,967175;4576;2014-07-03T02:40:34Z;7/3/14;10:40:34;;
311;旱獭;6;50;R;93,927418;33,967175;4576;2014-07-03T02:40:34Z;7/3/14;10:40:34;;
312;旱獭;1;15;L;93,934834;33,973062;4586;2014-07-03T02:42:57Z;7/3/14;10:42:57;;
313;旱獭;1;20;L;93,936056;33,973979;4587;2014-07-03T02:43:19Z;7/3/14;10:43:19;;
Li080;藏野驴;1;200;R;93,93966921;33,97988092;4595,19;2014-07-03T02:44:09Z;7/3/14;10:44:09;;
315;旱獭;2;20;L;93,949436;33,989579;4618;2014-07-03T02:47:54Z;7/3/14;10:47:54;;
Li081;藏野驴;6;50;L;93,95100944;33,99475801;4634;2014-07-03T02:49:08Z;7/3/14;10:49:08;;
317;大鵟;1;40;L;93,953095;33,994091;4633;2014-07-03T02:49:28Z;7/3/14;10:49:28;;
Li082;藏野驴;7;500;R;93,95692434;34,00199713;4660,15;2014-07-03T02:51:02Z;7/3/14;10:51:02;;
Li083;藏野驴;2;50;R;93,96109779;34,00574679;4669,53;2014-07-03T02:52:12Z;7/3/14;10:52:12;;
321;旱獭;1;20;L;93,964944;34,005812;4677;2014-07-03T02:53:07Z;7/3/14;10:53:07;;
Li084;藏野驴;14;500;R;93,96695132;34,00992856;4697,27;2014-07-03T02:53:38Z;7/3/14;10:53:38;;
323;旱獭;1;30;R;93,971169;34,010312;4689;2014-07-03T02:55:01Z;7/3/14;10:55:01;;
Li085;藏野驴;3;300;R;93,9780313;34,01792282;4721,9;2014-07-03T02:57:08Z;7/3/14;10:57:08;;
Li086;藏野驴;10;400;R;93,9863737;34,02263488;4735,12;2014-07-03T02:59:09Z;7/3/14;10:59:09;;
Li087;藏野驴;12;300;L;93,9890183;34,02399207;4721,47;2014-07-03T02:59:41Z;7/3/14;10:59:41;;
327;旱獭;1;10;L;93,990801;34,022492;4714;2014-07-03T03:00:11Z;7/3/14;11:00:11;;
328;旱獭;2;20;L;93,996066;34,025036;4714;2014-07-03T03:01:20Z;7/3/14;11:01:20;;
Li088;藏野驴;32;200;L;93,99782531;34,02817535;4707,35;2014-07-03T03:01:35Z;7/3/14;11:01:35;;
329;旱獭;3;30;R;93,99847;34,026127;4709;2014-07-03T03:01:57Z;7/3/14;11:01:57;;
331;旱獭;1;200;L;94,0021;34,027731;4702;2014-07-03T03:02:37Z;7/3/14;11:02:37;;
Li089;藏野驴;21;100;L;94,00955041;34,03327723;4715,37;2014-07-03T03:06:03Z;7/3/14;11:06:03;;
334;旱獭;5;20;L;94,018162;34,034856;4722;2014-07-03T03:08:09Z;7/3/14;11:08:09;;
Li090;藏野驴;11;150;L;94,01782355;34,03694198;4729,79;2014-07-03T03:08:35Z;7/3/14;11:08:35;;
Li091;藏野驴;46;1000;R;94,03792285;34,03732383;4776,21;2014-07-03T03:17:07Z;7/3/14;11:17:07;;
Li092;藏野驴;58;1000;R;94,04984081;34,03656121;4771,27;2014-07-03T03:22:44Z;7/3/14;11:22:44;;
338;旱獭;1;20;L;94,06584;34,051895;4785;2014-07-03T03:31:02Z;7/3/14;11:31:02;;
340;高山兀鹫;1;100;R;94,079201;34,098946;4823;2014-07-03T03:50:43Z;7/3/14;11:50:43;;
341;旱獭;2;5;L;94,090806;34,100403;4797;2014-07-03T03:54:08Z;7/3/14;11:54:08;;
342;大鵟;1;10;L;94,097769;34,103351;4773;2014-07-03T03:55:42Z;7/3/14;11:55:42;;
342;金雕;1;10;R;94,097769;34,103351;4773;2014-07-03T03:55:42Z;7/3/14;11:55:42;;
343;大鵟;1;0;;94,10467;34,10742;4754;2014-07-03T03:56:52Z;7/3/14;11:56:52;马路上空;
344;赤麻鸭;2;40;L;94,107331;34,108593;4749;2014-07-03T03:57:21Z;7/3/14;11:57:21;;
345;旱獭;2;40;L;94,134035;34,105395;4787;2014-07-03T04:03:05Z;7/3/14;12:03:05;;
348;旱獭;1;5;L;94,191277;34,114779;4692;2014-07-03T04:16:11Z;7/3/14;12:16:11;;
348;大鵟;1;0;;94,191277;34,114779;4692;2014-07-03T04:16:11Z;7/3/14;12:16:11;马路上空;
349;高山兀鹫;1;2000;R;94,197876;34,115731;4712;2014-07-03T04:18:19Z;7/3/14;12:18:19;;
349;旱獭;2;100;R;94,197876;34,115731;4712;2014-07-03T04:18:19Z;7/3/14;12:18:19;;
Li093;藏原羚;2;200;R;94,19851818;34,11803616;4701,52;2014-07-03T04:18:51Z;7/3/14;12:18:51;;
350;旱獭;1;10;R;94,212125;34,114985;4665;2014-07-03T04:22:04Z;7/3/14;12:22:04;;
352;旱獭;1;20;L;94,22203;34,113841;4627;2014-07-03T04:24:41Z;7/3/14;12:24:41;;
353;旱獭;1;10;L;94,243256;34,109831;4630;2014-07-03T04:28:33Z;7/3/14;12:28:33;;
354;大鵟;1;0;;94,299111;34,087827;4653;2014-07-03T04:40:04Z;7/3/14;12:40:04;马路上空;
355;大鵟;1;0;;94,337708;34,082465;4679;2014-07-03T04:45:55Z;7/3/14;12:45:55;马路上空;
356;旱獭;1;60;R;94,346254;34,080247;4668;2014-07-03T04:50:04Z;7/3/14;12:50:04;;
357;旱獭;2;40;L;94,349833;34,077825;4671;2014-07-03T04:51:08Z;7/3/14;12:51:08;;
358;旱獭;1;5;L;94,355668;34,07495;4677;2014-07-03T04:52:13Z;7/3/14;12:52:13;;
359;大鵟;2;0;;94,364326;34,06822;4676;2014-07-03T04:54:03Z;7/3/14;12:54:03;马路上空;
360;旱獭;1;0;R;94,376283;34,064959;4697;2014-07-03T04:55:45Z;7/3/14;12:55:45;;
361;旱獭;1;10;L;94,381275;34,064476;4694;2014-07-03T04:56:22Z;7/3/14;12:56:22;;
362;高原兔;2;15;L;94,383743;34,064683;4692;2014-07-03T04:56:46Z;7/3/14;12:56:46;;
363;旱獭;1;20;L;94,387731;34,064273;4703;2014-07-03T04:57:26Z;7/3/14;12:57:26;;
364;旱獭;1;15;L;94,443444;34,042194;4769;2014-07-03T05:06:53Z;7/3/14;13:06:53;;
365;旱獭;1;20;L;94,458097;34,035988;4771;2014-07-03T05:09:25Z;7/3/14;13:09:25;;
366;旱獭;2;15;L;94,478451;34,044389;4756;2014-07-03T05:12:40Z;7/3/14;13:12:40;;
367;大鵟;1;20;L;94,485943;34,048504;4748;2014-07-03T05:14:21Z;7/3/14;13:14:21;;
368;高山兀鹫;1;0;L;94,540372;34,064773;4731;2014-07-03T05:44:39Z;7/3/14;13:44:39;;
369;高山兀鹫;1;0;L;94,544077;34,0648;4735;2014-07-03T05:50:47Z;7/3/14;13:50:47;;
370;赤麻鸭;1;10;R;94,573993;34,059227;4739;2014-07-03T05:57:58Z;7/3/14;13:57:58;;
371;渡鸦;1;5;R;94,624449;34,038684;4776;2014-07-03T06:13:03Z;7/3/14;14:13:03;;
372;大鵟;1;10;L;94,714322;34,034195;4651;2014-07-03T06:30:55Z;7/3/14;14:30:55;;
Li094;狼;2;0;;94,73177153;34,06115918;4615,74;2014-07-03T06:40:26Z;7/3/14;14:40:26;;
374;旱獭;1;20;L;94,746963;34,092786;4600;2014-07-03T06:50:07Z;7/3/14;14:50:07;;
Li095;藏原羚;1;600;R;94,7542434;34,11504324;4578,56;2014-07-03T06:55:08Z;7/3/14;14:55:08;;
375;白唇鹿;1;68;R;94,800576;34,15273;4566;2014-07-03T07:09:52Z;7/3/14;15:09:52;;
Li096;猎隼;1;5;R;94,85016256;34,19077988;4532,3;2014-07-03T07:33:25Z;7/3/14;15:33:25;;
377;旱獭;1;10;R;94,854537;34,204002;4530;2014-07-03T07:36:37Z;7/3/14;15:36:37;;
378;渡鸦;1;5;L;94,852176;34,225948;4522;2014-07-03T07:40:55Z;7/3/14;15:40:55;;
379;旱獭;3;10;L;94,855581;34,229782;4521;2014-07-03T07:42:15Z;7/3/14;15:42:15;;
380;旱獭;1;12;L;94,866;34,241544;4514;2014-07-03T07:45:52Z;7/3/14;15:45:52;;
381;金雕;1;5;L;94,869868;34,245925;4523;2014-07-03T07:47:08Z;7/3/14;15:47:08;;
382;旱獭;1;50;R;94,890719;34,259338;4530;2014-07-03T07:52:21Z;7/3/14;15:52:21;;
383;渡鸦;2;0;;94,907383;34,269316;4543;2014-07-03T07:58:41Z;7/3/14;15:58:41;马路上空;
385;大鵟;1;0;;94,927054;34,248817;4562;2014-07-03T08:06:59Z;7/3/14;16:06:59;马路上空;
386;大鵟;1;0;;94,95919;34,216473;4579;2014-07-03T08:13:16Z;7/3/14;16:13:16;马路上空;
387;金雕;1;5;;94,971336;34,198417;4585;2014-07-03T08:16:15Z;7/3/14;16:16:15;马路上;
388;猎隼;1;5;L;94,985806;34,187592;4592;2014-07-03T08:18:08Z;7/3/14;16:18:08;;
389;大鵟;1;10;R;94,998806;34,18153;4598;2014-07-03T08:19:26Z;7/3/14;16:19:26;;
390;渡鸦;1;5;L;95,004604;34,174677;4600;2014-07-03T08:20:56Z;7/3/14;16:20:56;;
391;旱獭;1;50;R;95,014713;34,16738;4608;2014-07-03T08:22:32Z;7/3/14;16:22:32;;
392;旱獭;1;15;L;95,018348;34,164709;4610;2014-07-03T08:23:07Z;7/3/14;16:23:07;;
393;旱獭;1;10;L;95,020862;34,16283;4611;2014-07-03T08:23:27Z;7/3/14;16:23:27;;
394;旱獭;1;50;R;95,069739;34,11736;4660;2014-07-03T08:36:22Z;7/3/14;16:36:22;;
395;旱獭;1;10;L;95,163789;34,086879;4695;2014-07-03T08:49:13Z;7/3/14;16:49:13;;
396;大鵟;1;10;L;95,224799;34,040554;4614;2014-07-03T08:57:58Z;7/3/14;16:57:58;;
397;旱獭;1;50;L;95,230924;34,026959;4602;2014-07-03T08:59:59Z;7/3/14;16:59:59;;
398;大鵟;1;5;L;95,236352;34,017154;4595;2014-07-03T09:01:22Z;7/3/14;17:01:22;;
398;旱獭;2;40;R;95,236352;34,017154;4595;2014-07-03T09:01:22Z;7/3/14;17:01:22;;
399;旱獭;1;10;L;95,239137;34,013122;4590;2014-07-03T09:01:52Z;7/3/14;17:01:52;;
400;旱獭;1;40;R;95,243881;34,0072;4585;2014-07-03T09:02:39Z;7/3/14;17:02:39;;
401;渡鸦;1;5;L;95,246273;34,004537;4583;2014-07-03T09:03:02Z;7/3/14;17:03:02;;
402;旱獭;1;20;R;95,249308;34,001956;4578;2014-07-03T09:03:28Z;7/3/14;17:03:28;;
403;大鵟;1;5;L;95,25331;33,998524;4579;2014-07-03T09:04:07Z;7/3/14;17:04:07;;
404;大鵟;0;0;R;95,275321;33,989869;4579;2014-07-03T09:06:50Z;7/3/14;17:06:50;;
405;旱獭;5;10;R;95,277435;33,987822;4579;2014-07-03T09:07:12Z;7/3/14;17:07:12;;
Li097;大鵟;2;20;R;95,2857012;33,97323923;4554,09;2014-07-03T09:07:36Z;7/3/14;17:07:36;;
406;金雕;2;10;R;95,287077;33,972784;4565;2014-07-03T09:09:46Z;7/3/14;17:09:46;;
407;旱獭;2;20;R;95,292381;33,963124;4554;2014-07-03T09:11:50Z;7/3/14;17:11:50;;
408;旱獭;1;40;R;95,33552;33,922109;4523;2014-07-03T09:21:17Z;7/3/14;17:21:17;;
409;猎隼;1;0;R;95,369695;33,872732;4544;2014-07-03T09:38:44Z;7/3/14;17:38:44;;
410;大鵟;2;20;L;95,390686;33,859174;4480;2014-07-03T09:42:33Z;7/3/14;17:42:33;;
411;渡鸦;1;5;L;95,397795;33,85424;4461;2014-07-03T09:43:38Z;7/3/14;17:43:38;;
412;大鵟;1;0;;95,400116;33,852327;4457;2014-07-03T09:44:03Z;7/3/14;17:44:03;马路上;
413;高原兔;1;200;L;95,411069;33,831033;4396;2014-07-03T09:46:57Z;7/3/14;17:46:57;;
416;旱獭;1;40;R;95,492709;33,81904;4281;2014-07-03T10:13:20Z;7/3/14;18:13:20;;
417;旱獭;2;10;L;95,508535;33,828812;4269;2014-07-03T10:16:52Z;7/3/14;18:16:52;;
421;高山兀鹫;2;0;;95,701449;33,923922;4141;2014-07-04T03:13:12Z;7/4/14;11:13:12;马路上空;
431;旱獭;1;20;R;95,710834;34,333026;4407;2014-07-04T06:45:31Z;7/4/14;14:45:31;;
Li098;沙狐;20;;L;95,69140386;34,36319565;4528,39;2014-07-04T06:52:20Z;7/4/14;14:52:20;;
Li099;藏原羚;2;150;R;95,64155154;34,34318449;4351,25;2014-07-04T07:02:39Z;7/4/14;15:02:39;;
Li100;大鵟;3;164;R;95,60465617;34,40817138;4389,13;2014-07-04T07:22:16Z;7/4/14;15:22:16;3幼鸟;
Li101;大鵟;2;50;R;95,27139987;34,63763517;4402,71;2014-07-04T08:54:38Z;7/4/14;16:54:38;雌雄;
444;旱獭;1;20;R;95,056441;34,769022;4339;2014-07-04T09:36:04Z;7/4/14;17:36:04;;
Li102;藏原羚;5;150;L;95,04211742;34,78384316;4317,07;2014-07-04T09:40:32Z;7/4/14;17:40:32;;
Li103;猎隼;1;;;94,95562779;34,84524389;0;2014-07-05T00:43:58Z;7/5/14;8:43:58;幼鸟;
Li104;大鵟;1;34;R;94,97900085;34,87822798;4282,92;2014-07-05T02:10:13Z;7/5/14;10:10:13;;
Li105;大鵟;1;40;L;95,04171162;34,90464434;4384,22;2014-07-05T02:56:06Z;7/5/14;10:56:06;;
Li106;大鵟;2;5;L;95,04221139;34,90523066;4379,77;2014-07-05T03:06:33Z;7/5/14;11:06:33;2幼鸟;
458;大鵟;2;35;L;95,052062;34,919472;4400;2014-07-05T03:12:45Z;7/5/14;11:12:45;;
459;大鵟;1;100;R;95,054971;34,930241;4419;2014-07-05T03:15:58Z;7/5/14;11:15:58;;
Li107;藏野驴;10;230;L;95,06156022;34,96260638;4495,25;2014-07-05T03:30:09Z;7/5/14;11:30:09;;
462;大鵟;1;16;R;95,067204;34,965073;4504;2014-07-05T03:32:25Z;7/5/14;11:32:25;;
Li108;藏原羚;2;122;L;95,07036985;34,98033116;4618,17;2014-07-05T03:39:54Z;7/5/14;11:39:54;;
464;大鵟;1;100;L;95,070195;34,966974;4528;2014-07-05T03:53:28Z;7/5/14;11:53:28;;
Li109;藏野驴;8;400;L;95,06241412;34,96311425;4553,69;2014-07-05T04:07:54Z;7/5/14;12:07:54;;1
Li110;赤麻鸭;4;;;95,05311339;34,92482796;4426,82;2014-07-05T04:34:52Z;7/5/14;12:34:52;;
Li111;沙狐;1;0;;95,01073994;34,89515338;4340,05;2014-07-05T04:46:03Z;7/5/14;12:46:03;;
469;大鵟;2;26;L;94,943945;34,854587;4282;2014-07-05T05:01:31Z;7/5/14;13:01:31;;
Li112;猎隼;2;;;94,94933544;34,84853758;4274,16;2014-07-05T07:17:06Z;7/5/14;15:17:06;巣;
Li113;藏原羚;1;150;L;94,93932693;34,85804538;4302,26;2014-07-05T09:26:18Z;7/5/14;17:26:18;;
Li114;猎隼;1;20;L;94,95557942;34,81384907;4261,64;2014-07-06T01:53:07Z;7/6/14;9:53:07;;
Li115;高山兀鹫;2;150;R;94,96389566;34,75491558;4235,55;2014-07-06T02:09:47Z;7/6/14;10:09:47;;
Li116;大鵟;1;;;94,96065444;34,74975074;4241,36;2014-07-06T02:12:05Z;7/6/14;10:12:05;;
Li117;大鵟;1;;;94,9319249;34,75198122;4399,02;2014-07-06T02:19:31Z;7/6/14;10:19:31;;
473;旱獭;1;50;L;94,933699;34,747438;4374;2014-07-06T02:20:45Z;7/6/14;10:20:45;;
473;旱獭;1;30;R;94,933699;34,747438;4374;2014-07-06T02:20:45Z;7/6/14;10:20:45;;
Li118;藏原羚;1;500;R;94,92937456;34,74922528;4349;2014-07-06T02:22:19Z;7/6/14;10:22:19;;
475;旱獭;1;50;L;94,916874;34,748985;4345;2014-07-06T02:27:25Z;7/6/14;10:27:25;;
476;旱獭;1;60;L;94,903667;34,75511;4376;2014-07-06T02:30:05Z;7/6/14;10:30:05;;
477;旱獭;1;10;L;94,903176;34,755659;4378;2014-07-06T02:30:12Z;7/6/14;10:30:12;;
478;旱獭;1;15;L;94,901185;34,756673;4388;2014-07-06T02:30:35Z;7/6/14;10:30:35;;
479;旱獭;1;15;L;94,899696;34,757294;4395;2014-07-06T02:30:54Z;7/6/14;10:30:54;;
480;旱獭;3;20;L;94,898039;34,75754;4397;2014-07-06T02:31:12Z;7/6/14;10:31:12;;
Li119;藏原羚;1;30;L;94,89284293;34,76183333;4409,81;2014-07-06T02:32:15Z;7/6/14;10:32:15;;
482;大鵟;1;68;R;94,893854;34,760262;4406;2014-07-06T02:33:19Z;7/6/14;10:33:19;;
Li120;赤麻鸭;2;30;R;94,89024555;34,76491509;4423,58;2014-07-06T02:35:45Z;7/6/14;10:35:45;;
Li121;大鵟;2;40;L;94,88946177;34,76546008;4423,3;2014-07-06T02:36:25Z;7/6/14;10:36:25;;
484;旱獭;1;10;L;94,889677;34,76467;4425;2014-07-06T02:36:56Z;7/6/14;10:36:56;;
485;大鵟;1;0;R;94,887738;34,767964;4438;2014-07-06T02:37:52Z;7/6/14;10:37:52;;
486;旱獭;1;70;R;94,886698;34,771729;4449;2014-07-06T02:38:43Z;7/6/14;10:38:43;;
Li122;大鵟;1;;;94,88540753;34,77585693;4468,17;2014-07-06T02:38:53Z;7/6/14;10:38:53;;
487;沙狐;1;107;L;94,886001;34,775034;4465;2014-07-06T02:40:23Z;7/6/14;10:40:23;;
Li123;藏原羚;3;150;L;94,88373943;34,77804943;4480,17;2014-07-06T02:41:16Z;7/6/14;10:41:16;;
Li124;沙狐;1;150;L;94,8820574;34,77887736;4486,08;2014-07-06T02:41:41Z;7/6/14;10:41:41;;
488;高原兔;2;50;R;94,862328;34,782093;4662;2014-07-06T02:52:28Z;7/6/14;10:52:28;;
489;旱獭;3;10;L;94,844514;34,786829;4438;2014-07-06T03:01:44Z;7/6/14;11:01:44;一只成体，两只幼崽;
490;旱獭;1;30;R;94,843733;34,787352;4429;2014-07-06T03:02:01Z;7/6/14;11:02:01;;
491;大鵟;2;250;L;94,838682;34,785801;4406;2014-07-06T03:04:58Z;7/6/14;11:04:58;;
491;旱獭;1;60;R;94,838682;34,785801;4406;2014-07-06T03:04:58Z;7/6/14;11:04:58;;
Li125;藏原羚;3;400;L;94,83653819;34,78589189;4379,17;2014-07-06T03:05:21Z;7/6/14;11:05:21;;
492;旱獭;3;30;L;94,834998;34,781982;4389;2014-07-06T03:08:25Z;7/6/14;11:08:25;;
493;大鵟;1;60;L;94,83319;34,77942;4381;2014-07-06T03:09:27Z;7/6/14;11:09:27;;
494;大鵟;1;40;R;94,789422;34,795989;4367;2014-07-06T03:24:14Z;7/6/14;11:24:14;;
495;猎隼;1;20;R;94,785865;34,799176;4361;2014-07-06T03:25:33Z;7/6/14;11:25:33;;
496;大鵟;1;10;L;94,762953;34,819885;4382;2014-07-06T03:37:47Z;7/6/14;11:37:47;;
498;藏原羚;1;50;R;94,708011;34,839417;4439;2014-07-06T03:48:41Z;7/6/14;11:48:41;;
500;大鵟;1;10;R;94,769526;34,812932;4362;2014-07-06T05:39:44Z;7/6/14;13:39:44;;
500;高原兔;1;30;R;94,769526;34,812932;4362;2014-07-06T05:39:44Z;7/6/14;13:39:44;;
501;大鵟;1;30;R;94,796579;34,785389;4324;2014-07-06T05:47:47Z;7/6/14;13:47:47;;
502;大鵟;1;800;R;94,81563;34,767633;4305;2014-07-06T05:53:26Z;7/6/14;13:53:26;;
Li126;赤麻鸭;2;100;R;94,82253209;34,75410435;4275,43;2014-07-06T06:03:36Z;7/6/14;14:03:36;;
504;高原兔;1;30;L;94,817879;34,731848;4278;2014-07-06T06:12:10Z;7/6/14;14:12:10;;
Li127;藏狐;1;;;94,81679513;34,73305569;4269,74;2014-07-06T06:13:14Z;7/6/14;14:13:14;伤;
Li128;高原兔;1;;;94,81518367;34,73255594;4275,43;2014-07-06T06:13:50Z;7/6/14;14:13:50;;
Li129;藏原羚;1;150;L;94,78228811;34,73091225;4345,86;2014-07-06T06:28:11Z;7/6/14;14:28:11;;
Li130;藏原羚;1;0;;94,77426438;34,73279133;4356,88;2014-07-06T06:31:31Z;7/6/14;14:31:31;;
508;大鵟;1;80;L;94,730929;34,746418;4369;2014-07-06T06:46:15Z;7/6/14;14:46:15;;
Li131;大鵟;2;30;L;94,66374735;34,76352947;4334,55;2014-07-06T07:03:30Z;7/6/14;15:03:30;;
Li132;藏野驴;1;1000;R;94,62515136;34,76846449;4290,5;2014-07-06T07:11:25Z;7/6/14;15:11:25;;
Li133;藏野驴;1;800;L;94,61804056;34,77073341;4300,59;2014-07-06T07:16:34Z;7/6/14;15:16:34;;
Li134;藏野驴;1;0;;94,61557484;34,77189665;4294,86;2014-07-06T07:17:44Z;7/6/14;15:17:44;;
Li135;藏野驴;2;500;L;94,60002606;34,77064404;4288,02;2014-07-06T07:21:38Z;7/6/14;15:21:38;;
Li136;藏原羚;4;1000;L;94,59250345;34,76981413;4290,86;2014-07-06T07:24:03Z;7/6/14;15:24:03;;
Li137;藏野驴;8;300;R;94,58896642;34,77102342;4286,87;2014-07-06T07:25:43Z;7/6/14;15:25:43;;
516;大鵟;1;600;R;94,584868;34,770653;4313;2014-07-06T07:27:24Z;7/6/14;15:27:24;;
